rate_date,currency,rate_per_eur
2021-04-13,GBP,0.860326
2021-04-13,USD,1.148749
2021-04-14,CHF,0.965340
2021-04-14,GBP,0.860164
2021-04-14,USD,1.156202
2021-04-15,CHF,0.964141
2021-04-15,GBP,0.863150
2021-04-15,USD,1.159154
2021-04-16,CHF,0.964207
2021-04-16,GBP,0.862180
2021-04-16,USD,1.166147
2021-04-19,CHF,0.966971
2021-04-19,GBP,0.860740
2021-04-19,USD,1.168414
2021-04-20,CHF,0.967418
2021-04-20,GBP,0.856037
2021-04-20,USD,1.175559
2021-04-21,CHF,0.968061
2021-04-21,GBP,0.852026
2021-04-21,USD,1.186259
2021-04-22,CHF,0.966943
2021-04-22,GBP,0.855992
2021-04-22,USD,1.180001
2021-04-23,CHF,0.966863
2021-04-23,GBP,0.856337
2021-04-23,USD,1.184133
2021-04-26,CHF,0.966799
2021-04-26,GBP,0.857561
2021-04-26,USD,1.183530
2021-04-27,CHF,0.967600
2021-04-27,GBP,0.861841
2021-04-27,USD,1.175512
2021-04-28,CHF,0.969669
2021-04-28,GBP,0.861021
2021-04-28,USD,1.169153
2021-04-29,CHF,0.971029
2021-04-29,GBP,0.856811
2021-04-29,USD,1.169962
2021-04-30,CHF,0.970891
2021-04-30,GBP,0.855719
2021-04-30,USD,1.172431
2021-05-03,CHF,0.971994
2021-05-03,GBP,0.858985
2021-05-03,USD,1.173406
2021-05-04,CHF,0.969446
2021-05-04,GBP,0.856986
2021-05-04,USD,1.164471
2021-05-05,CHF,0.972427
2021-05-05,GBP,0.856779
2021-05-05,USD,1.163637
2021-05-06,CHF,0.969379
2021-05-06,GBP,0.861855
2021-05-06,USD,1.164745
2021-05-07,CHF,0.968193
2021-05-07,GBP,0.865482
2021-05-07,USD,1.169487
2021-05-10,CHF,0.968337
2021-05-10,GBP,0.860265
2021-05-10,USD,1.174497
2021-05-11,CHF,0.966311
2021-05-11,GBP,0.862310
2021-05-11,USD,1.177697
2021-05-12,CHF,0.966365
2021-05-12,GBP,0.861361
2021-05-12,USD,1.186489
2021-05-13,CHF,0.969544
2021-05-13,GBP,0.863744
2021-05-13,USD,1.185481
2021-05-14,CHF,0.966115
2021-05-14,GBP,0.864031
2021-05-14,USD,1.188937
2021-05-17,CHF,0.963762
2021-05-17,GBP,0.869416
2021-05-17,USD,1.196720
2021-05-18,CHF,0.959238
2021-05-18,GBP,0.866530
2021-05-18,USD,1.194056
2021-05-19,CHF,0.962119
2021-05-19,GBP,0.869955
2021-05-19,USD,1.205880
2021-05-20,CHF,0.957284
2021-05-20,GBP,0.868527
2021-05-20,USD,1.218694
2021-05-21,CHF,0.956153
2021-05-21,GBP,0.860256
2021-05-21,USD,1.215244
2021-05-24,CHF,0.957889
2021-05-24,GBP,0.864043
2021-05-24,USD,1.206561
2021-05-25,CHF,0.957604
2021-05-25,GBP,0.865471
2021-05-25,USD,1.196729
2021-05-26,CHF,0.955537
2021-05-26,GBP,0.866177
2021-05-26,USD,1.201121
2021-05-27,CHF,0.954038
2021-05-27,GBP,0.866363
2021-05-27,USD,1.201640
2021-05-28,CHF,0.959478
2021-05-28,GBP,0.865069
2021-05-28,USD,1.199869
2021-05-31,CHF,0.958787
2021-05-31,GBP,0.861505
2021-05-31,USD,1.192035
2021-06-01,CHF,0.963232
2021-06-01,GBP,0.863113
2021-06-01,USD,1.183219
2021-06-02,CHF,0.962435
2021-06-02,GBP,0.865178
2021-06-02,USD,1.182409
2021-06-03,CHF,0.965590
2021-06-03,GBP,0.861638
2021-06-03,USD,1.182632
2021-06-04,CHF,0.965750
2021-06-04,GBP,0.860609
2021-06-04,USD,1.174134
2021-06-07,CHF,0.964269
2021-06-07,GBP,0.864187
2021-06-07,USD,1.171853
2021-06-08,CHF,0.969005
2021-06-08,GBP,0.867266
2021-06-08,USD,1.177578
2021-06-09,CHF,0.967524
2021-06-09,GBP,0.864678
2021-06-09,USD,1.179869
2021-06-10,CHF,0.971200
2021-06-10,GBP,0.866828
2021-06-10,USD,1.195767
2021-06-11,CHF,0.971753
2021-06-11,GBP,0.867200
2021-06-11,USD,1.196445
2021-06-14,CHF,0.971934
2021-06-14,GBP,0.870424
2021-06-14,USD,1.197783
2021-06-15,CHF,0.969764
2021-06-15,GBP,0.866479
2021-06-15,USD,1.190709
2021-06-16,CHF,0.968448
2021-06-16,GBP,0.868560
2021-06-16,USD,1.187347
2021-06-17,CHF,0.969861
2021-06-17,GBP,0.872221
2021-06-17,USD,1.184603
2021-06-18,CHF,0.968102
2021-06-18,GBP,0.874292
2021-06-18,USD,1.192777
2021-06-21,CHF,0.966818
2021-06-21,GBP,0.875739
2021-06-21,USD,1.194468
2021-06-22,CHF,0.966138
2021-06-22,GBP,0.875849
2021-06-22,USD,1.196078
2021-06-23,CHF,0.964030
2021-06-23,GBP,0.875713
2021-06-23,USD,1.194245
2021-06-24,CHF,0.966605
2021-06-24,GBP,0.873704
2021-06-24,USD,1.197446
2021-06-25,CHF,0.968932
2021-06-25,GBP,0.873658
2021-06-25,USD,1.193511
2021-06-28,CHF,0.966498
2021-06-28,GBP,0.869691
2021-06-28,USD,1.192602
2021-06-29,CHF,0.967210
2021-06-29,GBP,0.870738
2021-06-29,USD,1.187025
2021-06-30,CHF,0.970197
2021-06-30,GBP,0.867383
2021-06-30,USD,1.183610
2021-07-01,CHF,0.970298
2021-07-01,GBP,0.861537
2021-07-01,USD,1.187153
2021-07-02,CHF,0.971403
2021-07-02,GBP,0.858086
2021-07-02,USD,1.187964
2021-07-05,CHF,0.971378
2021-07-05,GBP,0.859590
2021-07-05,USD,1.181284
2021-07-06,CHF,0.971775
2021-07-06,GBP,0.863481
2021-07-06,USD,1.174511
2021-07-07,CHF,0.968380
2021-07-07,GBP,0.862269
2021-07-07,USD,1.177403
2021-07-08,CHF,0.973463
2021-07-08,GBP,0.858241
2021-07-08,USD,1.179061
2021-07-09,CHF,0.969963
2021-07-09,GBP,0.859703
2021-07-09,USD,1.180060
2021-07-12,CHF,0.969951
2021-07-12,GBP,0.854716
2021-07-12,USD,1.181761
2021-07-13,CHF,0.970497
2021-07-13,GBP,0.861499
2021-07-13,USD,1.179826
2021-07-14,CHF,0.972687
2021-07-14,GBP,0.864608
2021-07-14,USD,1.190366
2021-07-15,CHF,0.971947
2021-07-15,GBP,0.864721
2021-07-15,USD,1.195721
2021-07-16,CHF,0.974080
2021-07-16,GBP,0.866144
2021-07-16,USD,1.191848
2021-07-19,CHF,0.974805
2021-07-19,GBP,0.866983
2021-07-19,USD,1.197649
2021-07-20,CHF,0.976192
2021-07-20,GBP,0.868034
2021-07-20,USD,1.203968
2021-07-21,CHF,0.975348
2021-07-21,GBP,0.865958
2021-07-21,USD,1.204998
2021-07-22,CHF,0.977174
2021-07-22,GBP,0.864374
2021-07-22,USD,1.210232
2021-07-23,CHF,0.978968
2021-07-23,GBP,0.864934
2021-07-23,USD,1.216775
2021-07-26,CHF,0.978544
2021-07-26,GBP,0.865668
2021-07-26,USD,1.211479
2021-07-27,CHF,0.981280
2021-07-27,GBP,0.870712
2021-07-27,USD,1.216026
2021-07-28,CHF,0.977939
2021-07-28,GBP,0.874574
2021-07-28,USD,1.220002
2021-07-29,CHF,0.978148
2021-07-29,GBP,0.876308
2021-07-29,USD,1.215841
2021-07-30,CHF,0.978502
2021-07-30,GBP,0.880416
2021-07-30,USD,1.208008
2021-08-02,CHF,0.980093
2021-08-02,GBP,0.878362
2021-08-02,USD,1.196064
2021-08-03,CHF,0.975102
2021-08-03,GBP,0.874073
2021-08-03,USD,1.188852
2021-08-04,CHF,0.973830
2021-08-04,GBP,0.870413
2021-08-04,USD,1.189555
2021-08-05,CHF,0.976544
2021-08-05,GBP,0.870365
2021-08-05,USD,1.191614
2021-08-06,CHF,0.976356
2021-08-06,GBP,0.871200
2021-08-06,USD,1.199610
2021-08-09,CHF,0.974556
2021-08-09,GBP,0.870802
2021-08-09,USD,1.206834
2021-08-10,CHF,0.976096
2021-08-10,GBP,0.867227
2021-08-10,USD,1.208024
2021-08-11,CHF,0.976640
2021-08-11,GBP,0.864291
2021-08-11,USD,1.210593
2021-08-12,CHF,0.979310
2021-08-12,GBP,0.869901
2021-08-12,USD,1.203173
2021-08-13,CHF,0.979321
2021-08-13,GBP,0.866295
2021-08-13,USD,1.195495
2021-08-16,CHF,0.980207
2021-08-16,GBP,0.871986
2021-08-16,USD,1.206461
2021-08-17,CHF,0.981584
2021-08-17,GBP,0.867601
2021-08-17,USD,1.200611
2021-08-18,CHF,0.982607
2021-08-18,GBP,0.872465
2021-08-18,USD,1.200635
2021-08-19,CHF,0.981657
2021-08-19,GBP,0.873357
2021-08-19,USD,1.207087
2021-08-20,CHF,0.981750
2021-08-20,GBP,0.870989
2021-08-20,USD,1.201737
2021-08-23,CHF,0.981847
2021-08-23,GBP,0.869895
2021-08-23,USD,1.194637
2021-08-24,CHF,0.984900
2021-08-24,GBP,0.866818
2021-08-24,USD,1.190174
2021-08-25,CHF,0.983088
2021-08-25,GBP,0.863869
2021-08-25,USD,1.188671
2021-08-26,CHF,0.985462
2021-08-26,GBP,0.857758
2021-08-26,USD,1.184918
2021-08-27,CHF,0.985376
2021-08-27,GBP,0.861021
2021-08-27,USD,1.186688
2021-08-30,CHF,0.986796
2021-08-30,GBP,0.861507
2021-08-30,USD,1.177360
2021-08-31,CHF,0.980065
2021-08-31,GBP,0.859554
2021-08-31,USD,1.178387
2021-09-01,CHF,0.981638
2021-09-01,GBP,0.858800
2021-09-01,USD,1.186020
2021-09-02,CHF,0.982686
2021-09-02,GBP,0.856365
2021-09-02,USD,1.184942
2021-09-03,CHF,0.983459
2021-09-03,GBP,0.855428
2021-09-03,USD,1.183133
2021-09-06,CHF,0.979789
2021-09-06,GBP,0.852338
2021-09-06,USD,1.187857
2021-09-07,CHF,0.980922
2021-09-07,GBP,0.850830
2021-09-07,USD,1.194041
2021-09-08,CHF,0.978943
2021-09-08,GBP,0.855276
2021-09-08,USD,1.184022
2021-09-09,CHF,0.978882
2021-09-09,GBP,0.853210
2021-09-09,USD,1.183400
2021-09-10,CHF,0.981471
2021-09-10,GBP,0.852258
2021-09-10,USD,1.183683
2021-09-13,CHF,0.981998
2021-09-13,GBP,0.852841
2021-09-13,USD,1.173652
2021-09-14,CHF,0.982712
2021-09-14,GBP,0.845440
2021-09-14,USD,1.180165
2021-09-15,CHF,0.984879
2021-09-15,GBP,0.841593
2021-09-15,USD,1.181165
2021-09-16,CHF,0.985700
2021-09-16,GBP,0.848012
2021-09-16,USD,1.179536
2021-09-17,CHF,0.984771
2021-09-17,GBP,0.852898
2021-09-17,USD,1.177572
2021-09-20,CHF,0.986220
2021-09-20,GBP,0.857430
2021-09-20,USD,1.175598
2021-09-21,CHF,0.985681
2021-09-21,GBP,0.861027
2021-09-21,USD,1.172423
2021-09-22,CHF,0.984301
2021-09-22,GBP,0.860197
2021-09-22,USD,1.168692
2021-09-23,CHF,0.981853
2021-09-23,GBP,0.860715
2021-09-23,USD,1.160686
2021-09-24,CHF,0.982178
2021-09-24,GBP,0.867527
2021-09-24,USD,1.151348
2021-09-27,CHF,0.982345
2021-09-27,GBP,0.866248
2021-09-27,USD,1.149491
2021-09-28,CHF,0.984877
2021-09-28,GBP,0.863199
2021-09-28,USD,1.147277
2021-09-29,CHF,0.982544
2021-09-29,GBP,0.861472
2021-09-29,USD,1.150214
2021-09-30,CHF,0.985128
2021-09-30,GBP,0.866656
2021-09-30,USD,1.150021
2021-10-01,CHF,0.985421
2021-10-01,GBP,0.862996
2021-10-01,USD,1.145323
2021-10-04,CHF,0.983374
2021-10-04,GBP,0.862211
2021-10-04,USD,1.146586
2021-10-05,CHF,0.982715
2021-10-05,GBP,0.859500
2021-10-05,USD,1.145424
2021-10-06,CHF,0.983425
2021-10-06,GBP,0.859129
2021-10-06,USD,1.149359
2021-10-07,CHF,0.981547
2021-10-07,GBP,0.861256
2021-10-07,USD,1.153103
2021-10-08,CHF,0.979952
2021-10-08,GBP,0.863050
2021-10-08,USD,1.151869
2021-10-11,CHF,0.977963
2021-10-11,GBP,0.859075
2021-10-11,USD,1.149927
2021-10-12,CHF,0.982163
2021-10-12,GBP,0.863465
2021-10-12,USD,1.155523
2021-10-13,CHF,0.984486
2021-10-13,GBP,0.863083
2021-10-13,USD,1.155865
2021-10-14,CHF,0.979664
2021-10-14,GBP,0.868529
2021-10-14,USD,1.156183
2021-10-15,CHF,0.976717
2021-10-15,GBP,0.869180
2021-10-15,USD,1.156589
2021-10-18,CHF,0.978995
2021-10-18,GBP,0.862078
2021-10-18,USD,1.155299
2021-10-19,CHF,0.977966
2021-10-19,GBP,0.859871
2021-10-19,USD,1.155026
2021-10-20,CHF,0.975919
2021-10-20,GBP,0.859728
2021-10-20,USD,1.151491
2021-10-21,CHF,0.978816
2021-10-21,GBP,0.856850
2021-10-21,USD,1.142553
2021-10-22,CHF,0.978884
2021-10-22,GBP,0.856607
2021-10-22,USD,1.141183
2021-10-25,CHF,0.977451
2021-10-25,GBP,0.853729
2021-10-25,USD,1.142451
2021-10-26,CHF,0.977035
2021-10-26,GBP,0.853066
2021-10-26,USD,1.146058
2021-10-27,CHF,0.977880
2021-10-27,GBP,0.848776
2021-10-27,USD,1.147382
2021-10-28,CHF,0.976480
2021-10-28,GBP,0.841898
2021-10-28,USD,1.136276
2021-10-29,CHF,0.977385
2021-10-29,GBP,0.842671
2021-10-29,USD,1.139569
2021-11-01,CHF,0.981137
2021-11-01,GBP,0.842244
2021-11-01,USD,1.140128
2021-11-02,CHF,0.978678
2021-11-02,GBP,0.842133
2021-11-02,USD,1.149291
2021-11-03,CHF,0.981605
2021-11-03,GBP,0.845365
2021-11-03,USD,1.141539
2021-11-04,CHF,0.982671
2021-11-04,GBP,0.847411
2021-11-04,USD,1.133182
2021-11-05,CHF,0.983292
2021-11-05,GBP,0.845568
2021-11-05,USD,1.143097
2021-11-08,CHF,0.982239
2021-11-08,GBP,0.845556
2021-11-08,USD,1.127757
2021-11-09,CHF,0.982278
2021-11-09,GBP,0.842109
2021-11-09,USD,1.125210
2021-11-10,CHF,0.979715
2021-11-10,GBP,0.837704
2021-11-10,USD,1.135127
2021-11-11,CHF,0.980504
2021-11-11,GBP,0.840358
2021-11-11,USD,1.134164
2021-11-12,CHF,0.981687
2021-11-12,GBP,0.842443
2021-11-12,USD,1.145706
2021-11-15,CHF,0.980938
2021-11-15,GBP,0.841813
2021-11-15,USD,1.149573
2021-11-16,CHF,0.976505
2021-11-16,GBP,0.839014
2021-11-16,USD,1.154620
2021-11-17,CHF,0.974657
2021-11-17,GBP,0.836387
2021-11-17,USD,1.151264
2021-11-18,CHF,0.979674
2021-11-18,GBP,0.836957
2021-11-18,USD,1.155418
2021-11-19,CHF,0.979026
2021-11-19,GBP,0.839418
2021-11-19,USD,1.160722
2021-11-22,CHF,0.982246
2021-11-22,GBP,0.835346
2021-11-22,USD,1.159785
2021-11-23,CHF,0.983881
2021-11-23,GBP,0.836844
2021-11-23,USD,1.164584
2021-11-24,CHF,0.986404
2021-11-24,GBP,0.840825
2021-11-24,USD,1.167668
2021-11-25,CHF,0.989569
2021-11-25,GBP,0.842627
2021-11-25,USD,1.155576
2021-11-26,CHF,0.987135
2021-11-26,GBP,0.840103
2021-11-26,USD,1.147413
2021-11-29,CHF,0.987361
2021-11-29,GBP,0.840914
2021-11-29,USD,1.149220
2021-11-30,CHF,0.985215
2021-11-30,GBP,0.839854
2021-11-30,USD,1.154285
2021-12-01,CHF,0.980538
2021-12-01,GBP,0.840490
2021-12-01,USD,1.162105
2021-12-02,CHF,0.982848
2021-12-02,GBP,0.840567
2021-12-02,USD,1.162209
2021-12-03,CHF,0.986225
2021-12-03,GBP,0.840289
2021-12-03,USD,1.166044
2021-12-06,CHF,0.991163
2021-12-06,GBP,0.842635
2021-12-06,USD,1.179289
2021-12-07,CHF,0.993604
2021-12-07,GBP,0.842636
2021-12-07,USD,1.180973
2021-12-08,CHF,0.996507
2021-12-08,GBP,0.836222
2021-12-08,USD,1.191070
2021-12-09,CHF,0.995928
2021-12-09,GBP,0.836297
2021-12-09,USD,1.186450
2021-12-10,CHF,0.994862
2021-12-10,GBP,0.838135
2021-12-10,USD,1.184596
2021-12-13,CHF,0.996371
2021-12-13,GBP,0.833165
2021-12-13,USD,1.189182
2021-12-14,CHF,0.996297
2021-12-14,GBP,0.830247
2021-12-14,USD,1.195223
2021-12-15,CHF,0.996815
2021-12-15,GBP,0.830604
2021-12-15,USD,1.191847
2021-12-16,CHF,0.997340
2021-12-16,GBP,0.832738
2021-12-16,USD,1.194787
2021-12-17,CHF,0.999101
2021-12-17,GBP,0.833301
2021-12-17,USD,1.197263
2021-12-20,CHF,0.999335
2021-12-20,GBP,0.832503
2021-12-20,USD,1.199198
2021-12-21,CHF,0.998021
2021-12-21,GBP,0.836295
2021-12-21,USD,1.203176
2021-12-22,CHF,0.999385
2021-12-22,GBP,0.837074
2021-12-22,USD,1.201894
2021-12-23,CHF,1.000099
2021-12-23,GBP,0.834851
2021-12-23,USD,1.206332
2021-12-24,CHF,0.998813
2021-12-24,GBP,0.833646
2021-12-24,USD,1.209204
2021-12-27,CHF,1.001147
2021-12-27,GBP,0.827876
2021-12-27,USD,1.207927
2021-12-28,CHF,0.997319
2021-12-28,GBP,0.821180
2021-12-28,USD,1.213613
2021-12-29,CHF,0.996189
2021-12-29,GBP,0.819011
2021-12-29,USD,1.217701
2021-12-30,CHF,0.998078
2021-12-30,GBP,0.822861
2021-12-30,USD,1.215635
2021-12-31,CHF,0.998695
2021-12-31,GBP,0.819560
2021-12-31,USD,1.215546
2022-01-03,CHF,0.998536
2022-01-03,GBP,0.818063
2022-01-03,USD,1.215868
2022-01-04,CHF,0.995522
2022-01-04,GBP,0.818049
2022-01-04,USD,1.220910
2022-01-05,CHF,0.996537
2022-01-05,GBP,0.819969
2022-01-05,USD,1.217784
2022-01-06,CHF,0.994605
2022-01-06,GBP,0.820677
2022-01-06,USD,1.221376
2022-01-07,CHF,0.995324
2022-01-07,GBP,0.820575
2022-01-07,USD,1.227737
2022-01-10,CHF,0.993036
2022-01-10,GBP,0.814911
2022-01-10,USD,1.231189
2022-01-11,CHF,0.993130
2022-01-11,GBP,0.811887
2022-01-11,USD,1.238366
2022-01-12,CHF,0.993927
2022-01-12,GBP,0.812612
2022-01-12,USD,1.235739
2022-01-13,CHF,0.995763
2022-01-13,GBP,0.812600
2022-01-13,USD,1.236304
2022-01-14,CHF,0.994205
2022-01-14,GBP,0.816416
2022-01-14,USD,1.233590
2022-01-17,CHF,0.996328
2022-01-17,GBP,0.819081
2022-01-17,USD,1.232739
2022-01-18,CHF,0.994805
2022-01-18,GBP,0.822796
2022-01-18,USD,1.236038
2022-01-19,CHF,0.993189
2022-01-19,GBP,0.822013
2022-01-19,USD,1.224124
2022-01-20,CHF,0.994964
2022-01-20,GBP,0.819720
2022-01-20,USD,1.231569
2022-01-21,CHF,0.994781
2022-01-21,GBP,0.815752
2022-01-21,USD,1.230390
2022-01-24,CHF,0.995783
2022-01-24,GBP,0.815440
2022-01-24,USD,1.234990
2022-01-25,CHF,0.994848
2022-01-25,GBP,0.813636
2022-01-25,USD,1.242043
2022-01-26,CHF,0.994452
2022-01-26,GBP,0.816076
2022-01-26,USD,1.240698
2022-01-27,CHF,0.993589
2022-01-27,GBP,0.812861
2022-01-27,USD,1.244080
2022-01-28,CHF,0.994316
2022-01-28,GBP,0.814121
2022-01-28,USD,1.238216
2022-01-31,CHF,1.000195
2022-01-31,GBP,0.813898
2022-01-31,USD,1.237682
2022-02-01,CHF,1.003436
2022-02-01,GBP,0.814694
2022-02-01,USD,1.248802
2022-02-02,CHF,1.004673
2022-02-02,GBP,0.812623
2022-02-02,USD,1.256374
2022-02-03,CHF,1.005062
2022-02-03,GBP,0.812493
2022-02-03,USD,1.257279
2022-02-04,CHF,1.003208
2022-02-04,GBP,0.812351
2022-02-04,USD,1.261462
2022-02-07,CHF,1.004397
2022-02-07,GBP,0.817898
2022-02-07,USD,1.259407
2022-02-08,CHF,1.001868
2022-02-08,GBP,0.814482
2022-02-08,USD,1.255703
2022-02-09,CHF,1.003465
2022-02-09,GBP,0.811058
2022-02-09,USD,1.255149
2022-02-10,CHF,1.005725
2022-02-10,GBP,0.809107
2022-02-10,USD,1.249051
2022-02-11,CHF,1.003862
2022-02-11,GBP,0.807854
2022-02-11,USD,1.245832
2022-02-14,CHF,1.003560
2022-02-14,GBP,0.812486
2022-02-14,USD,1.251487
2022-02-15,CHF,1.005659
2022-02-15,GBP,0.810930
2022-02-15,USD,1.254905
2022-02-16,CHF,1.006645
2022-02-16,GBP,0.807861
2022-02-16,USD,1.257838
2022-02-17,CHF,1.007924
2022-02-17,GBP,0.804518
2022-02-17,USD,1.257475
2022-02-18,CHF,1.007953
2022-02-18,GBP,0.809750
2022-02-18,USD,1.254767
2022-02-21,CHF,1.009761
2022-02-21,GBP,0.813352
2022-02-21,USD,1.257263
2022-02-22,CHF,1.006519
2022-02-22,GBP,0.814707
2022-02-22,USD,1.253272
2022-02-23,CHF,1.004109
2022-02-23,GBP,0.809455
2022-02-23,USD,1.260962
2022-02-24,CHF,1.003069
2022-02-24,GBP,0.810099
2022-02-24,USD,1.270276
2022-02-25,CHF,1.005322
2022-02-25,GBP,0.807846
2022-02-25,USD,1.270649
2022-02-28,CHF,1.005505
2022-02-28,GBP,0.808555
2022-02-28,USD,1.273049
2022-03-01,CHF,1.005244
2022-03-01,GBP,0.807116
2022-03-01,USD,1.268788
2022-03-02,CHF,1.003454
2022-03-02,GBP,0.809811
2022-03-02,USD,1.259664
2022-03-03,CHF,1.000704
2022-03-03,GBP,0.811468
2022-03-03,USD,1.261780
2022-03-04,CHF,0.999141
2022-03-04,GBP,0.819470
2022-03-04,USD,1.263200
2022-03-07,CHF,0.996026
2022-03-07,GBP,0.813734
2022-03-07,USD,1.259189
2022-03-08,CHF,0.998380
2022-03-08,GBP,0.809180
2022-03-08,USD,1.270010
2022-03-09,CHF,0.994960
2022-03-09,GBP,0.808737
2022-03-09,USD,1.265720
2022-03-10,CHF,0.991772
2022-03-10,GBP,0.808024
2022-03-10,USD,1.266087
2022-03-11,CHF,0.992228
2022-03-11,GBP,0.807480
2022-03-11,USD,1.266135
2022-03-14,CHF,0.992899
2022-03-14,GBP,0.807070
2022-03-14,USD,1.266416
2022-03-15,CHF,0.991802
2022-03-15,GBP,0.807869
2022-03-15,USD,1.268200
2022-03-16,CHF,0.989950
2022-03-16,GBP,0.806450
2022-03-16,USD,1.267162
2022-03-17,CHF,0.991763
2022-03-17,GBP,0.803133
2022-03-17,USD,1.270289
2022-03-18,CHF,0.995746
2022-03-18,GBP,0.798361
2022-03-18,USD,1.260545
2022-03-21,CHF,0.995918
2022-03-21,GBP,0.795055
2022-03-21,USD,1.264394
2022-03-22,CHF,0.996141
2022-03-22,GBP,0.795104
2022-03-22,USD,1.275200
2022-03-23,CHF,0.998616
2022-03-23,GBP,0.799046
2022-03-23,USD,1.277626
2022-03-24,CHF,1.001032
2022-03-24,GBP,0.791035
2022-03-24,USD,1.274009
2022-03-25,CHF,1.000644
2022-03-25,GBP,0.795798
2022-03-25,USD,1.277973
2022-03-28,CHF,1.002424
2022-03-28,GBP,0.794611
2022-03-28,USD,1.282817
2022-03-29,CHF,0.998330
2022-03-29,GBP,0.789603
2022-03-29,USD,1.284295
2022-03-30,CHF,0.998147
2022-03-30,GBP,0.789322
2022-03-30,USD,1.284836
2022-03-31,CHF,0.995107
2022-03-31,GBP,0.790357
2022-03-31,USD,1.283037
2022-04-01,CHF,0.994793
2022-04-01,GBP,0.788923
2022-04-01,USD,1.289688
2022-04-04,CHF,0.994842
2022-04-04,GBP,0.788280
2022-04-04,USD,1.292798
2022-04-05,CHF,0.995081
2022-04-05,GBP,0.788629
2022-04-05,USD,1.298986
2022-04-06,CHF,0.993584
2022-04-06,GBP,0.791518
2022-04-06,USD,1.297511
2022-04-07,CHF,0.993063
2022-04-07,GBP,0.791126
2022-04-07,USD,1.291533
2022-04-08,CHF,0.990431
2022-04-08,GBP,0.795218
2022-04-08,USD,1.293637
2022-04-11,CHF,0.988927
2022-04-11,GBP,0.795161
2022-04-11,USD,1.290293
2022-04-12,CHF,0.987920
2022-04-12,GBP,0.796813
2022-04-12,USD,1.298622
2022-04-13,CHF,0.985125
2022-04-13,GBP,0.797853
2022-04-13,USD,1.292208
2022-04-14,CHF,0.985312
2022-04-14,GBP,0.801052
2022-04-14,USD,1.281775
2022-04-15,CHF,0.982497
2022-04-15,GBP,0.801212
2022-04-15,USD,1.279687
2022-04-18,CHF,0.985466
2022-04-18,GBP,0.799106
2022-04-18,USD,1.277029
2022-04-19,CHF,0.988340
2022-04-19,GBP,0.801888
2022-04-19,USD,1.275226
2022-04-20,CHF,0.988110
2022-04-20,GBP,0.807074
2022-04-20,USD,1.278806
2022-04-21,CHF,0.983263
2022-04-21,GBP,0.804634
2022-04-21,USD,1.291550
2022-04-22,CHF,0.985760
2022-04-22,GBP,0.797213
2022-04-22,USD,1.296567
2022-04-25,CHF,0.984432
2022-04-25,GBP,0.796483
2022-04-25,USD,1.308395
2022-04-26,CHF,0.987308
2022-04-26,GBP,0.795443
2022-04-26,USD,1.302963
2022-04-27,CHF,0.987397
2022-04-27,GBP,0.795202
2022-04-27,USD,1.287966
2022-04-28,CHF,0.985664
2022-04-28,GBP,0.792736
2022-04-28,USD,1.281773
2022-04-29,CHF,0.984838
2022-04-29,GBP,0.791155
2022-04-29,USD,1.289046
2022-05-02,CHF,0.983440
2022-05-02,GBP,0.794735
2022-05-02,USD,1.281005
2022-05-03,CHF,0.978825
2022-05-03,GBP,0.796879
2022-05-03,USD,1.281953
2022-05-04,CHF,0.980071
2022-05-04,GBP,0.795063
2022-05-04,USD,1.280549
2022-05-05,CHF,0.978803
2022-05-05,GBP,0.796280
2022-05-05,USD,1.281650
2022-05-06,CHF,0.977863
2022-05-06,GBP,0.793818
2022-05-06,USD,1.279587
2022-05-09,CHF,0.973818
2022-05-09,GBP,0.795227
2022-05-09,USD,1.277116
2022-05-10,CHF,0.975596
2022-05-10,GBP,0.795898
2022-05-10,USD,1.274816
2022-05-11,CHF,0.972561
2022-05-11,GBP,0.799899
2022-05-11,USD,1.279308
2022-05-12,CHF,0.976637
2022-05-12,GBP,0.804454
2022-05-12,USD,1.289151
2022-05-13,CHF,0.978766
2022-05-13,GBP,0.804743
2022-05-13,USD,1.282515
2022-05-16,CHF,0.976060
2022-05-16,GBP,0.802175
2022-05-16,USD,1.275035
2022-05-17,CHF,0.974192
2022-05-17,GBP,0.802568
2022-05-17,USD,1.274565
2022-05-18,CHF,0.975113
2022-05-18,GBP,0.803467
2022-05-18,USD,1.269910
2022-05-19,CHF,0.974516
2022-05-19,GBP,0.801955
2022-05-19,USD,1.270022
2022-05-20,CHF,0.972566
2022-05-20,GBP,0.804895
2022-05-20,USD,1.270256
2022-05-23,CHF,0.972497
2022-05-23,GBP,0.807947
2022-05-23,USD,1.265489
2022-05-24,CHF,0.970516
2022-05-24,GBP,0.806407
2022-05-24,USD,1.260372
2022-05-25,CHF,0.971266
2022-05-25,GBP,0.798443
2022-05-25,USD,1.252618
2022-05-26,CHF,0.967822
2022-05-26,GBP,0.798132
2022-05-26,USD,1.264458
2022-05-27,CHF,0.967174
2022-05-27,GBP,0.796266
2022-05-27,USD,1.261680
2022-05-30,CHF,0.967960
2022-05-30,GBP,0.804004
2022-05-30,USD,1.260609
2022-05-31,CHF,0.971090
2022-05-31,GBP,0.804610
2022-05-31,USD,1.258000
2022-06-01,CHF,0.968169
2022-06-01,GBP,0.803914
2022-06-01,USD,1.255500
2022-06-02,CHF,0.966750
2022-06-02,GBP,0.804659
