rate_date,currency,rate_per_eur
2025-04-11,GBP,0.783194
2025-04-11,USD,1.259263
2025-04-14,CHF,0.965340
2025-04-14,GBP,0.786189
2025-04-14,USD,1.256521
2025-04-15,CHF,0.964141
2025-04-15,GBP,0.788450
2025-04-15,USD,1.257932
2025-04-16,CHF,0.964207
2025-04-16,GBP,0.787167
2025-04-16,USD,1.255128
2025-04-17,CHF,0.966971
2025-04-17,GBP,0.786033
2025-04-17,USD,1.255045
2025-04-18,CHF,0.967418
2025-04-18,GBP,0.788524
2025-04-18,USD,1.256669
2025-04-21,CHF,0.968061
2025-04-21,GBP,0.788735
2025-04-21,USD,1.267198
2025-04-22,CHF,0.966943
2025-04-22,GBP,0.786337
2025-04-22,USD,1.269822
2025-04-23,CHF,0.966863
2025-04-23,GBP,0.790066
2025-04-23,USD,1.267792
2025-04-24,CHF,0.966799
2025-04-24,GBP,0.789092
2025-04-24,USD,1.259540
2025-04-25,CHF,0.967600
2025-04-25,GBP,0.791457
2025-04-25,USD,1.251485
2025-04-28,CHF,0.969669
2025-04-28,GBP,0.787171
2025-04-28,USD,1.247658
2025-04-29,CHF,0.971029
2025-04-29,GBP,0.787393
2025-04-29,USD,1.243282
2025-04-30,CHF,0.970891
2025-04-30,GBP,0.791227
2025-04-30,USD,1.239535
2025-05-01,CHF,0.971994
2025-05-01,GBP,0.789865
2025-05-01,USD,1.237829
2025-05-02,CHF,0.969446
2025-05-02,GBP,0.789140
2025-05-02,USD,1.236338
2025-05-05,CHF,0.972427
2025-05-05,GBP,0.791292
2025-05-05,USD,1.236788
2025-05-06,CHF,0.969379
2025-05-06,GBP,0.791270
2025-05-06,USD,1.233087
2025-05-07,CHF,0.968193
2025-05-07,GBP,0.791619
2025-05-07,USD,1.233700
2025-05-08,CHF,0.968337
2025-05-08,GBP,0.791402
2025-05-08,USD,1.227590
2025-05-09,CHF,0.966311
2025-05-09,GBP,0.794343
2025-05-09,USD,1.222575
2025-05-12,CHF,0.966365
2025-05-12,GBP,0.796787
2025-05-12,USD,1.220889
2025-05-13,CHF,0.969544
2025-05-13,GBP,0.794807
2025-05-13,USD,1.221355
2025-05-14,CHF,0.966115
2025-05-14,GBP,0.792998
2025-05-14,USD,1.228593
2025-05-15,CHF,0.963762
2025-05-15,GBP,0.789967
2025-05-15,USD,1.224980
2025-05-16,CHF,0.959238
2025-05-16,GBP,0.786557
2025-05-16,USD,1.223407
2025-05-19,CHF,0.962119
2025-05-19,GBP,0.788800
2025-05-19,USD,1.234416
2025-05-20,CHF,0.957284
2025-05-20,GBP,0.784797
2025-05-20,USD,1.231818
2025-05-21,CHF,0.956153
2025-05-21,GBP,0.788674
2025-05-21,USD,1.242585
2025-05-22,CHF,0.957889
2025-05-22,GBP,0.787075
2025-05-22,USD,1.240514
2025-05-23,CHF,0.957604
2025-05-23,GBP,0.785714
2025-05-23,USD,1.240879
2025-05-26,CHF,0.955537
2025-05-26,GBP,0.788370
2025-05-26,USD,1.234778
2025-05-27,CHF,0.954038
2025-05-27,GBP,0.789815
2025-05-27,USD,1.221956
2025-05-28,CHF,0.959478
2025-05-28,GBP,0.790967
2025-05-28,USD,1.212895
2025-05-29,CHF,0.958787
2025-05-29,GBP,0.796269
2025-05-29,USD,1.202891
2025-05-30,CHF,0.963232
2025-05-30,GBP,0.795514
2025-05-30,USD,1.204701
2025-06-02,CHF,0.962435
2025-06-02,GBP,0.797802
2025-06-02,USD,1.220516
2025-06-03,CHF,0.965590
2025-06-03,GBP,0.803051
2025-06-03,USD,1.216123
2025-06-04,CHF,0.965750
2025-06-04,GBP,0.803208
2025-06-04,USD,1.213317
2025-06-05,CHF,0.964269
2025-06-05,GBP,0.795915
2025-06-05,USD,1.218914
2025-06-06,CHF,0.969005
2025-06-06,GBP,0.793779
2025-06-06,USD,1.214202
2025-06-09,CHF,0.967524
2025-06-09,GBP,0.794373
2025-06-09,USD,1.218017
2025-06-10,CHF,0.971200
2025-06-10,GBP,0.792198
2025-06-10,USD,1.209139
2025-06-11,CHF,0.971753
2025-06-11,GBP,0.785812
2025-06-11,USD,1.210362
2025-06-12,CHF,0.971934
2025-06-12,GBP,0.782531
2025-06-12,USD,1.215512
2025-06-13,CHF,0.969764
2025-06-13,GBP,0.782282
2025-06-13,USD,1.211561
2025-06-16,CHF,0.968448
2025-06-16,GBP,0.775874
2025-06-16,USD,1.211628
2025-06-17,CHF,0.969861
2025-06-17,GBP,0.776592
2025-06-17,USD,1.211599
2025-06-18,CHF,0.968102
2025-06-18,GBP,0.775087
2025-06-18,USD,1.214815
2025-06-19,CHF,0.966818
2025-06-19,GBP,0.775722
2025-06-19,USD,1.220559
2025-06-20,CHF,0.966138
2025-06-20,GBP,0.771263
2025-06-20,USD,1.210738
2025-06-23,CHF,0.964030
2025-06-23,GBP,0.772487
2025-06-23,USD,1.210399
2025-06-24,CHF,0.966605
2025-06-24,GBP,0.768925
2025-06-24,USD,1.209543
2025-06-25,CHF,0.968932
2025-06-25,GBP,0.768956
2025-06-25,USD,1.201673
2025-06-26,CHF,0.966498
2025-06-26,GBP,0.768447
2025-06-26,USD,1.196915
2025-06-27,CHF,0.967210
2025-06-27,GBP,0.768476
2025-06-27,USD,1.196701
2025-06-30,CHF,0.970197
2025-06-30,GBP,0.772225
2025-06-30,USD,1.200526
2025-07-01,CHF,0.970298
2025-07-01,GBP,0.770517
2025-07-01,USD,1.197789
2025-07-02,CHF,0.971403
2025-07-02,GBP,0.769836
2025-07-02,USD,1.197969
2025-07-03,CHF,0.971378
2025-07-03,GBP,0.766793
2025-07-03,USD,1.198073
2025-07-04,CHF,0.971775
2025-07-04,GBP,0.771040
2025-07-04,USD,1.193668
2025-07-07,CHF,0.968380
2025-07-07,GBP,0.769629
2025-07-07,USD,1.196448
2025-07-08,CHF,0.973463
2025-07-08,GBP,0.769290
2025-07-08,USD,1.196952
2025-07-09,CHF,0.969963
2025-07-09,GBP,0.768977
2025-07-09,USD,1.201660
2025-07-10,CHF,0.969951
2025-07-10,GBP,0.769258
2025-07-10,USD,1.201611
2025-07-11,CHF,0.970497
2025-07-11,GBP,0.772810
2025-07-11,USD,1.201268
2025-07-14,CHF,0.972687
2025-07-14,GBP,0.771841
2025-07-14,USD,1.196171
2025-07-15,CHF,0.971947
2025-07-15,GBP,0.773436
2025-07-15,USD,1.195248
2025-07-16,CHF,0.974080
2025-07-16,GBP,0.774641
2025-07-16,USD,1.202571
2025-07-17,CHF,0.974805
2025-07-17,GBP,0.773052
2025-07-17,USD,1.205233
2025-07-18,CHF,0.976192
2025-07-18,GBP,0.773019
2025-07-18,USD,1.210879
2025-07-21,CHF,0.975348
2025-07-21,GBP,0.770171
2025-07-21,USD,1.202714
2025-07-22,CHF,0.977174
2025-07-22,GBP,0.768659
2025-07-22,USD,1.201301
2025-07-23,CHF,0.978968
2025-07-23,GBP,0.764892
2025-07-23,USD,1.201829
2025-07-24,CHF,0.978544
2025-07-24,GBP,0.765131
2025-07-24,USD,1.203328
2025-07-25,CHF,0.981280
2025-07-25,GBP,0.765359
2025-07-25,USD,1.200821
2025-07-28,CHF,0.977939
2025-07-28,GBP,0.765459
2025-07-28,USD,1.187822
2025-07-29,CHF,0.978148
2025-07-29,GBP,0.764772
2025-07-29,USD,1.185670
2025-07-30,CHF,0.978502
2025-07-30,GBP,0.765072
2025-07-30,USD,1.179641
2025-07-31,CHF,0.980093
2025-07-31,GBP,0.762585
2025-07-31,USD,1.176512
2025-08-01,CHF,0.975102
2025-08-01,GBP,0.762736
2025-08-01,USD,1.182187
2025-08-04,CHF,0.973830
2025-08-04,GBP,0.761495
2025-08-04,USD,1.184887
2025-08-05,CHF,0.976544
2025-08-05,GBP,0.764053
2025-08-05,USD,1.198395
2025-08-06,CHF,0.976356
2025-08-06,GBP,0.763078
2025-08-06,USD,1.199082
2025-08-07,CHF,0.974556
2025-08-07,GBP,0.762879
2025-08-07,USD,1.187675
2025-08-08,CHF,0.976096
2025-08-08,GBP,0.763414
2025-08-08,USD,1.191802
2025-08-11,CHF,0.976640
2025-08-11,GBP,0.760799
2025-08-11,USD,1.188084
2025-08-12,CHF,0.979310
2025-08-12,GBP,0.757992
2025-08-12,USD,1.182763
2025-08-13,CHF,0.979321
2025-08-13,GBP,0.759147
2025-08-13,USD,1.187626
2025-08-14,CHF,0.980207
2025-08-14,GBP,0.754569
2025-08-14,USD,1.190342
2025-08-15,CHF,0.981584
2025-08-15,GBP,0.751739
2025-08-15,USD,1.187205
2025-08-18,CHF,0.982607
2025-08-18,GBP,0.755256
2025-08-18,USD,1.183991
2025-08-19,CHF,0.981657
2025-08-19,GBP,0.751278
2025-08-19,USD,1.189741
2025-08-20,CHF,0.981750
2025-08-20,GBP,0.752148
2025-08-20,USD,1.183134
2025-08-21,CHF,0.981847
2025-08-21,GBP,0.755569
2025-08-21,USD,1.187895
2025-08-22,CHF,0.984900
2025-08-22,GBP,0.758398
2025-08-22,USD,1.195817
2025-08-25,CHF,0.983088
2025-08-25,GBP,0.755384
2025-08-25,USD,1.190491
2025-08-26,CHF,0.985462
2025-08-26,GBP,0.757395
2025-08-26,USD,1.191861
2025-08-27,CHF,0.985376
2025-08-27,GBP,0.756035
2025-08-27,USD,1.199422
2025-08-28,CHF,0.986796
2025-08-28,GBP,0.753620
2025-08-28,USD,1.204592
2025-08-29,CHF,0.980065
2025-08-29,GBP,0.753434
2025-08-29,USD,1.209108
2025-09-01,CHF,0.981638
2025-09-01,GBP,0.757382
2025-09-01,USD,1.215294
2025-09-02,CHF,0.982686
2025-09-02,GBP,0.760944
2025-09-02,USD,1.215176
2025-09-03,CHF,0.983459
2025-09-03,GBP,0.765627
2025-09-03,USD,1.203471
2025-09-04,CHF,0.979789
2025-09-04,GBP,0.766803
2025-09-04,USD,1.197592
2025-09-05,CHF,0.980922
2025-09-05,GBP,0.763495
2025-09-05,USD,1.201475
2025-09-08,CHF,0.978943
2025-09-08,GBP,0.760673
2025-09-08,USD,1.194743
2025-09-09,CHF,0.978882
2025-09-09,GBP,0.756981
2025-09-09,USD,1.190577
2025-09-10,CHF,0.981471
2025-09-10,GBP,0.757639
2025-09-10,USD,1.188441
2025-09-11,CHF,0.981998
2025-09-11,GBP,0.757265
2025-09-11,USD,1.184488
2025-09-12,CHF,0.982712
2025-09-12,GBP,0.758226
2025-09-12,USD,1.183036
2025-09-15,CHF,0.984879
2025-09-15,GBP,0.755904
2025-09-15,USD,1.182750
2025-09-16,CHF,0.985700
2025-09-16,GBP,0.756113
2025-09-16,USD,1.188032
2025-09-17,CHF,0.984771
2025-09-17,GBP,0.753110
2025-09-17,USD,1.186316
2025-09-18,CHF,0.986220
2025-09-18,GBP,0.756836
2025-09-18,USD,1.183768
2025-09-19,CHF,0.985681
2025-09-19,GBP,0.752708
2025-09-19,USD,1.175459
2025-09-22,CHF,0.984301
2025-09-22,GBP,0.756051
2025-09-22,USD,1.168383
2025-09-23,CHF,0.981853
2025-09-23,GBP,0.754499
2025-09-23,USD,1.175379
2025-09-24,CHF,0.982178
2025-09-24,GBP,0.750244
2025-09-24,USD,1.175989
2025-09-25,CHF,0.982345
2025-09-25,GBP,0.745318
2025-09-25,USD,1.178151
2025-09-26,CHF,0.984877
2025-09-26,GBP,0.746645
2025-09-26,USD,1.185716
2025-09-29,CHF,0.982544
2025-09-29,GBP,0.747811
2025-09-29,USD,1.184266
2025-09-30,CHF,0.985128
2025-09-30,GBP,0.744728
2025-09-30,USD,1.176826
2025-10-01,CHF,0.985421
2025-10-01,GBP,0.741894
2025-10-01,USD,1.174898
2025-10-02,CHF,0.983374
2025-10-02,GBP,0.740899
2025-10-02,USD,1.180666
2025-10-03,CHF,0.982715
2025-10-03,GBP,0.740770
2025-10-03,USD,1.177136
2025-10-06,CHF,0.983425
2025-10-06,GBP,0.738807
2025-10-06,USD,1.176769
2025-10-07,CHF,0.981547
2025-10-07,GBP,0.737475
2025-10-07,USD,1.185740
2025-10-08,CHF,0.979952
2025-10-08,GBP,0.733012
2025-10-08,USD,1.192160
2025-10-09,CHF,0.977963
2025-10-09,GBP,0.732282
2025-10-09,USD,1.182929
2025-10-10,CHF,0.982163
2025-10-10,GBP,0.734625
2025-10-10,USD,1.186546
2025-10-13,CHF,0.984486
2025-10-13,GBP,0.737680
2025-10-13,USD,1.184866
2025-10-14,CHF,0.979664
2025-10-14,GBP,0.734444
2025-10-14,USD,1.189083
2025-10-15,CHF,0.976717
2025-10-15,GBP,0.739812
2025-10-15,USD,1.189592
2025-10-16,CHF,0.978995
2025-10-16,GBP,0.738734
2025-10-16,USD,1.199132
2025-10-17,CHF,0.977966
2025-10-17,GBP,0.735601
2025-10-17,USD,1.194017
2025-10-20,CHF,0.975919
2025-10-20,GBP,0.734834
2025-10-20,USD,1.200088
2025-10-21,CHF,0.978816
2025-10-21,GBP,0.731464
2025-10-21,USD,1.197555
2025-10-22,CHF,0.978884
2025-10-22,GBP,0.729530
2025-10-22,USD,1.182914
2025-10-23,CHF,0.977451
2025-10-23,GBP,0.732679
2025-10-23,USD,1.189612
2025-10-24,CHF,0.977035
2025-10-24,GBP,0.732436
2025-10-24,USD,1.192140
2025-10-27,CHF,0.977880
2025-10-27,GBP,0.730453
2025-10-27,USD,1.193392
2025-10-28,CHF,0.976480
2025-10-28,GBP,0.730120
2025-10-28,USD,1.193721
2025-10-29,CHF,0.977385
2025-10-29,GBP,0.731130
2025-10-29,USD,1.191429
2025-10-30,CHF,0.981137
2025-10-30,GBP,0.733645
2025-10-30,USD,1.185122
2025-10-31,CHF,0.978678
2025-10-31,GBP,0.736702
2025-10-31,USD,1.187967
2025-11-03,CHF,0.981605
2025-11-03,GBP,0.739746
2025-11-03,USD,1.191623
2025-11-04,CHF,0.982671
2025-11-04,GBP,0.747102
2025-11-04,USD,1.185356
2025-11-05,CHF,0.983292
2025-11-05,GBP,0.750170
2025-11-05,USD,1.183537
2025-11-06,CHF,0.982239
2025-11-06,GBP,0.749167
2025-11-06,USD,1.189867
2025-11-07,CHF,0.982278
2025-11-07,GBP,0.750145
2025-11-07,USD,1.195320
2025-11-10,CHF,0.979715
2025-11-10,GBP,0.751462
2025-11-10,USD,1.190736
2025-11-11,CHF,0.980504
2025-11-11,GBP,0.754305
2025-11-11,USD,1.194544
2025-11-12,CHF,0.981687
2025-11-12,GBP,0.751297
2025-11-12,USD,1.195204
2025-11-13,CHF,0.980938
2025-11-13,GBP,0.753657
2025-11-13,USD,1.200920
2025-11-14,CHF,0.976505
2025-11-14,GBP,0.757804
2025-11-14,USD,1.193926
2025-11-17,CHF,0.974657
2025-11-17,GBP,0.753632
2025-11-17,USD,1.197614
2025-11-18,CHF,0.979674
2025-11-18,GBP,0.754437
2025-11-18,USD,1.204107
2025-11-19,CHF,0.979026
2025-11-19,GBP,0.752271
2025-11-19,USD,1.207785
2025-11-20,CHF,0.982246
2025-11-20,GBP,0.749912
2025-11-20,USD,1.210356
2025-11-21,CHF,0.983881
2025-11-21,GBP,0.746726
2025-11-21,USD,1.210552
2025-11-24,CHF,0.986404
2025-11-24,GBP,0.749743
2025-11-24,USD,1.210310
2025-11-25,CHF,0.989569
2025-11-25,GBP,0.750765
2025-11-25,USD,1.206741
2025-11-26,CHF,0.987135
2025-11-26,GBP,0.750392
2025-11-26,USD,1.206660
2025-11-27,CHF,0.987361
2025-11-27,GBP,0.746086
2025-11-27,USD,1.199620
2025-11-28,CHF,0.985215
2025-11-28,GBP,0.746466
2025-11-28,USD,1.201477
2025-12-01,CHF,0.980538
2025-12-01,GBP,0.746950
2025-12-01,USD,1.195529
2025-12-02,CHF,0.982848
2025-12-02,GBP,0.746980
2025-12-02,USD,1.185177
2025-12-03,CHF,0.986225
2025-12-03,GBP,0.751430
2025-12-03,USD,1.179078
2025-12-04,CHF,0.991163
2025-12-04,GBP,0.752304
2025-12-04,USD,1.181736
2025-12-05,CHF,0.993604
2025-12-05,GBP,0.750889
2025-12-05,USD,1.188617
2025-12-08,CHF,0.996507
2025-12-08,GBP,0.750669
2025-12-08,USD,1.186472
2025-12-09,CHF,0.995928
2025-12-09,GBP,0.749299
2025-12-09,USD,1.179351
2025-12-10,CHF,0.994862
2025-12-10,GBP,0.746185
2025-12-10,USD,1.181935
2025-12-11,CHF,0.996371
2025-12-11,GBP,0.743846
2025-12-11,USD,1.173128
2025-12-12,CHF,0.996297
2025-12-12,GBP,0.743462
2025-12-12,USD,1.185111
2025-12-15,CHF,0.996815
2025-12-15,GBP,0.744066
2025-12-15,USD,1.190613
2025-12-16,CHF,0.997340
2025-12-16,GBP,0.742708
2025-12-16,USD,1.190813
2025-12-17,CHF,0.999101
2025-12-17,GBP,0.744609
2025-12-17,USD,1.193332
2025-12-18,CHF,0.999335
2025-12-18,GBP,0.749247
2025-12-18,USD,1.194820
2025-12-19,CHF,0.998021
2025-12-19,GBP,0.746911
2025-12-19,USD,1.196681
2025-12-22,CHF,0.999385
2025-12-22,GBP,0.743739
2025-12-22,USD,1.193004
2025-12-23,CHF,1.000099
2025-12-23,GBP,0.742321
2025-12-23,USD,1.190198
2025-12-24,CHF,0.998813
2025-12-24,GBP,0.742483
2025-12-24,USD,1.191191
2025-12-25,CHF,1.001147
2025-12-25,GBP,0.744084
2025-12-25,USD,1.192490
2025-12-26,CHF,0.997319
2025-12-26,GBP,0.745332
2025-12-26,USD,1.201431
2025-12-29,CHF,0.996189
2025-12-29,GBP,0.746962
2025-12-29,USD,1.208287
2025-12-30,CHF,0.998078
2025-12-30,GBP,0.745066
2025-12-30,USD,1.211367
2025-12-31,CHF,0.998695
2025-12-31,GBP,0.748670
2025-12-31,USD,1.218673
2026-01-01,CHF,0.998536
2026-01-01,GBP,0.747003
2026-01-01,USD,1.215020
2026-01-02,CHF,0.995522
2026-01-02,GBP,0.748509
2026-01-02,USD,1.207397
2026-01-05,CHF,0.996537
2026-01-05,GBP,0.750847
2026-01-05,USD,1.200900
2026-01-06,CHF,0.994605
2026-01-06,GBP,0.753177
2026-01-06,USD,1.200815
2026-01-07,CHF,0.995324
2026-01-07,GBP,0.753276
2026-01-07,USD,1.202297
2026-01-08,CHF,0.993036
2026-01-08,GBP,0.756935
2026-01-08,USD,1.201590
2026-01-09,CHF,0.993130
2026-01-09,GBP,0.757125
2026-01-09,USD,1.195251
2026-01-12,CHF,0.993927
2026-01-12,GBP,0.755101
2026-01-12,USD,1.190051
2026-01-13,CHF,0.995763
2026-01-13,GBP,0.754191
2026-01-13,USD,1.199991
2026-01-14,CHF,0.994205
2026-01-14,GBP,0.750542
2026-01-14,USD,1.193601
2026-01-15,CHF,0.996328
2026-01-15,GBP,0.751594
2026-01-15,USD,1.203690
2026-01-16,CHF,0.994805
2026-01-16,GBP,0.751311
2026-01-16,USD,1.195913
2026-01-19,CHF,0.993189
2026-01-19,GBP,0.750442
2026-01-19,USD,1.204542
2026-01-20,CHF,0.994964
2026-01-20,GBP,0.742776
2026-01-20,USD,1.206125
2026-01-21,CHF,0.994781
2026-01-21,GBP,0.744431
2026-01-21,USD,1.201922
2026-01-22,CHF,0.995783
2026-01-22,GBP,0.745564
2026-01-22,USD,1.199981
2026-01-23,CHF,0.994848
2026-01-23,GBP,0.747088
2026-01-23,USD,1.194527
2026-01-26,CHF,0.994452
2026-01-26,GBP,0.745862
2026-01-26,USD,1.189304
2026-01-27,CHF,0.993589
2026-01-27,GBP,0.747074
2026-01-27,USD,1.178498
2026-01-28,CHF,0.994316
2026-01-28,GBP,0.747862
2026-01-28,USD,1.184265
2026-01-29,CHF,1.000195
2026-01-29,GBP,0.749702
2026-01-29,USD,1.185126
2026-01-30,CHF,1.003436
2026-01-30,GBP,0.751109
2026-01-30,USD,1.181672
2026-02-02,CHF,1.004673
2026-02-02,GBP,0.754393
2026-02-02,USD,1.180339
2026-02-03,CHF,1.005062
2026-02-03,GBP,0.753197
2026-02-03,USD,1.176038
2026-02-04,CHF,1.003208
2026-02-04,GBP,0.750251
2026-02-04,USD,1.174384
2026-02-05,CHF,1.004397
2026-02-05,GBP,0.747887
2026-02-05,USD,1.168932
2026-02-06,CHF,1.001868
2026-02-06,GBP,0.747286
2026-02-06,USD,1.166275
2026-02-09,CHF,1.003465
2026-02-09,GBP,0.746207
2026-02-09,USD,1.174116
2026-02-10,CHF,1.005725
2026-02-10,GBP,0.741715
2026-02-10,USD,1.170471
2026-02-11,CHF,1.003862
2026-02-11,GBP,0.745547
2026-02-11,USD,1.168791
2026-02-12,CHF,1.003560
2026-02-12,GBP,0.748156
2026-02-12,USD,1.169819
2026-02-13,CHF,1.005659
2026-02-13,GBP,0.745421
2026-02-13,USD,1.156784
2026-02-16,CHF,1.006645
2026-02-16,GBP,0.745663
2026-02-16,USD,1.150020
2026-02-17,CHF,1.007924
2026-02-17,GBP,0.742802
2026-02-17,USD,1.161311
2026-02-18,CHF,1.007953
2026-02-18,GBP,0.739736
2026-02-18,USD,1.169920
2026-02-19,CHF,1.009761
2026-02-19,GBP,0.742431
2026-02-19,USD,1.177919
2026-02-20,CHF,1.006519
2026-02-20,GBP,0.745925
2026-02-20,USD,1.184275
2026-02-23,CHF,1.004109
2026-02-23,GBP,0.744276
2026-02-23,USD,1.182809
2026-02-24,CHF,1.003069
2026-02-24,GBP,0.743743
2026-02-24,USD,1.183724
2026-02-25,CHF,1.005322
2026-02-25,GBP,0.743353
2026-02-25,USD,1.195784
2026-02-26,CHF,1.005505
2026-02-26,GBP,0.742261
2026-02-26,USD,1.193516
2026-02-27,CHF,1.005244
2026-02-27,GBP,0.740547
2026-02-27,USD,1.188119
2026-03-02,CHF,1.003454
2026-03-02,GBP,0.742935
2026-03-02,USD,1.185063
2026-03-03,CHF,1.000704
2026-03-03,GBP,0.744907
2026-03-03,USD,1.194240
2026-03-04,CHF,0.999141
2026-03-04,GBP,0.741440
2026-03-04,USD,1.187759
2026-03-05,CHF,0.996026
2026-03-05,GBP,0.742805
2026-03-05,USD,1.186371
2026-03-06,CHF,0.998380
2026-03-06,GBP,0.743734
2026-03-06,USD,1.181576
2026-03-09,CHF,0.994960
2026-03-09,GBP,0.744370
2026-03-09,USD,1.180922
2026-03-10,CHF,0.991772
2026-03-10,GBP,0.743101
2026-03-10,USD,1.184681
2026-03-11,CHF,0.992228
2026-03-11,GBP,0.742119
2026-03-11,USD,1.187854
2026-03-12,CHF,0.992899
2026-03-12,GBP,0.742637
2026-03-12,USD,1.180826
2026-03-13,CHF,0.991802
2026-03-13,GBP,0.746955
2026-03-13,USD,1.188589
2026-03-16,CHF,0.989950
2026-03-16,GBP,0.749124
2026-03-16,USD,1.187913
2026-03-17,CHF,0.991763
2026-03-17,GBP,0.749290
2026-03-17,USD,1.197559
2026-03-18,CHF,0.995746
2026-03-18,GBP,0.747231
2026-03-18,USD,1.198712
2026-03-19,CHF,0.995918
2026-03-19,GBP,0.744503
2026-03-19,USD,1.186135
2026-03-20,CHF,0.996141
2026-03-20,GBP,0.749406
2026-03-20,USD,1.182232
2026-03-23,CHF,0.998616
2026-03-23,GBP,0.746192
2026-03-23,USD,1.181980
2026-03-24,CHF,1.001032
2026-03-24,GBP,0.745132
2026-03-24,USD,1.176895
2026-03-25,CHF,1.000644
2026-03-25,GBP,0.743732
2026-03-25,USD,1.176465
2026-03-26,CHF,1.002424
2026-03-26,GBP,0.739103
2026-03-26,USD,1.171385
2026-03-27,CHF,0.998330
2026-03-27,GBP,0.738869
2026-03-27,USD,1.170217
2026-03-30,CHF,0.998147
2026-03-30,GBP,0.735538
2026-03-30,USD,1.162656
2026-03-31,CHF,0.995107
2026-03-31,GBP,0.734548
2026-03-31,USD,1.150557
2026-04-01,CHF,0.994793
2026-04-01,GBP,0.735742
2026-04-01,USD,1.151915
2026-04-02,CHF,0.994842
2026-04-02,GBP,0.732211
2026-04-02,USD,1.151165
2026-04-03,CHF,0.995081
2026-04-03,GBP,0.726730
2026-04-03,USD,1.150970
2026-04-06,CHF,0.993584
2026-04-06,GBP,0.726001
2026-04-06,USD,1.156651
2026-04-07,CHF,0.993063
2026-04-07,GBP,0.728630
2026-04-07,USD,1.160251
2026-04-08,CHF,0.990431
2026-04-08,GBP,0.725593
2026-04-08,USD,1.157008
2026-04-09,CHF,0.988927
2026-04-09,GBP,0.725588
2026-04-09,USD,1.156988
2026-04-10,CHF,0.987920
2026-04-10,GBP,0.724749
2026-04-10,USD,1.150927
2026-04-13,CHF,0.985125
2026-04-13,GBP,0.724464
2026-04-13,USD,1.143192
2026-04-14,CHF,0.985312
2026-04-14,GBP,0.721503
2026-04-14,USD,1.147852
2026-04-15,CHF,0.982497
2026-04-15,GBP,0.725401
2026-04-15,USD,1.151514
2026-04-16,CHF,0.985466
2026-04-16,GBP,0.724792
2026-04-16,USD,1.150407
2026-04-17,CHF,0.988340
2026-04-17,GBP,0.728082
2026-04-17,USD,1.145492
2026-04-20,CHF,0.988110
2026-04-20,GBP,0.723784
2026-04-20,USD,1.140881
2026-04-21,CHF,0.983263
2026-04-21,GBP,0.718860
2026-04-21,USD,1.141883
2026-04-22,CHF,0.985760
2026-04-22,GBP,0.717289
2026-04-22,USD,1.146201
2026-04-23,CHF,0.984432
2026-04-23,GBP,0.716205
2026-04-23,USD,1.139056
2026-04-24,CHF,0.987308
2026-04-24,GBP,0.718327
2026-04-24,USD,1.141683
2026-04-27,CHF,0.987397
2026-04-27,GBP,0.723440
2026-04-27,USD,1.148671
2026-04-28,CHF,0.985664
2026-04-28,GBP,0.725385
2026-04-28,USD,1.151838
2026-04-29,CHF,0.984838
2026-04-29,GBP,0.722412
2026-04-29,USD,1.147404
2026-04-30,CHF,0.983440
2026-04-30,GBP,0.721860
2026-04-30,USD,1.148827
2026-05-01,CHF,0.978825
2026-05-01,GBP,0.720961
2026-05-01,USD,1.146967
2026-05-04,CHF,0.980071
2026-05-04,GBP,0.717945
2026-05-04,USD,1.148084
2026-05-05,CHF,0.978803
2026-05-05,GBP,0.719801
2026-05-05,USD,1.148219
2026-05-06,CHF,0.977863
2026-05-06,GBP,0.717150
2026-05-06,USD,1.147729
2026-05-07,CHF,0.973818
2026-05-07,GBP,0.715900
2026-05-07,USD,1.151852
2026-05-08,CHF,0.975596
2026-05-08,GBP,0.717682
2026-05-08,USD,1.151853
2026-05-11,CHF,0.972561
2026-05-11,GBP,0.718362
2026-05-11,USD,1.140593
2026-05-12,CHF,0.976637
2026-05-12,GBP,0.721904
2026-05-12,USD,1.140723
2026-05-13,CHF,0.978766
2026-05-13,GBP,0.725387
2026-05-13,USD,1.143948
2026-05-14,CHF,0.976060
2026-05-14,GBP,0.722430
2026-05-14,USD,1.135234
2026-05-15,CHF,0.974192
2026-05-15,GBP,0.723555
2026-05-15,USD,1.130126
2026-05-18,CHF,0.975113
2026-05-18,GBP,0.721572
2026-05-18,USD,1.130750
2026-05-19,CHF,0.974516
2026-05-19,GBP,0.724012
2026-05-19,USD,1.134486
2026-05-20,CHF,0.972566
2026-05-20,GBP,0.724969
2026-05-20,USD,1.135472
2026-05-21,CHF,0.972497
2026-05-21,GBP,0.725171
2026-05-21,USD,1.134076
2026-05-22,CHF,0.970516
2026-05-22,GBP,0.723071
2026-05-22,USD,1.140720
2026-05-25,CHF,0.971266
2026-05-25,GBP,0.724713
2026-05-25,USD,1.142087
2026-05-26,CHF,0.967822
2026-05-26,GBP,0.722590
2026-05-26,USD,1.138189
2026-05-27,CHF,0.967174
2026-05-27,GBP,0.723975
2026-05-27,USD,1.136078
2026-05-28,CHF,0.967960
2026-05-28,GBP,0.725380
2026-05-28,USD,1.125977
2026-05-29,CHF,0.971090
2026-05-29,GBP,0.728503
2026-05-29,USD,1.114282
2026-06-01,CHF,0.968169
2026-06-01,GBP,0.729447
2026-06-01,USD,1.110499
2026-06-02,CHF,0.966750
2026-06-02,GBP,0.725674
